,Rating,Size,Price
8795,4.4,45.0,2.99
8796,4.1,62.0,0.0
8797,4.4,80.0,0.0
8798,4.0,34.0,0.0
8799,3.9,3.5,0.0
8800,4.3,67.0,2.99
8801,4.2,58.0,2.99
8802,3.3,5.1,0.0
8803,4.0,5.5,0.0
8804,4.6,12.0,4.99
8805,4.1,19.0,0.0
8806,4.1,19.0,0.0
8807,3.4,8.8,0.0
8808,3.4,11.0,0.0
8809,4.1,12.0,0.0
8810,4.0,32.0,0.0
8811,3.4,22.0,0.0
8812,3.2,38.0,0.0
8815,3.9,60.0,0.0
8816,3.6,35.0,0.0
8817,3.8,15.0,0.0
8818,3.9,43.0,0.0
8820,1.0,4.4,0.0
8821,4.6,2.1,0.0
8824,4.9,23.0,0.0
8826,2.6,0.636,0.0
8827,3.9,4.2,0.0
8829,3.5,7.9,0.0
8830,3.2,1.4,0.0
8832,3.3,0.916,0.0
8835,3.8,84.0,0.0
8836,3.9,6.6,0.0
8837,4.6,12.0,0.0
8838,1.8,14.0,0.0
8840,4.3,5.0,0.0
8841,3.9,2.9,3.28
8843,4.8,8.4,0.0
8844,3.7,3.0,0.0
8845,4.0,2.6,4.99
8846,4.1,3.7,0.0
8847,4.6,100.0,0.0
8848,4.0,5.8,0.0
8850,4.8,4.5,0.0
8852,4.0,3.1,0.0
8853,3.5,22.0,2.99
8855,3.0,49.0,0.0
8856,4.6,1.6,0.0
8857,1.6,8.9,0.0
8858,3.8,22.0,0.0
8859,1.7,23.0,0.0
8860,4.6,94.0,2.99
8861,5.0,6.3,0.0
8862,4.6,1.1,0.0
8863,4.4,95.0,0.0
8864,4.5,21.0,0.0
8865,3.8,9.5,0.0
8866,4.0,24.0,0.0
8867,4.1,1.5,0.0
8869,5.0,7.9,0.0
8874,5.0,13.0,0.0
8875,1.0,24.0,0.0
8880,4.6,51.0,0.0
8881,2.4,49.0,0.0
8883,4.5,0.994,0.0
8886,4.4,66.0,0.0
8887,4.3,32.0,4.99
8888,5.0,2.9,0.0
8889,4.1,8.9,0.0
8890,3.8,47.0,3.99
8891,3.9,2.1,0.0
8892,3.1,12.0,0.0
8893,4.7,7.8,0.0
8895,3.5,25.0,0.0
8896,4.5,14.0,0.0
8897,4.6,10.0,0.0
8898,4.5,8.9,0.0
8899,4.5,4.8,0.0
8900,4.4,3.2,0.0
8903,4.2,2.0,0.0
8904,4.6,14.0,0.0
8905,4.5,4.7,0.0
8906,3.8,22.0,0.0
8907,4.3,14.0,0.0
8908,4.6,4.3,0.0
8910,3.6,5.2,0.0
8911,4.2,0.309,0.0
8912,4.7,8.7,3.99
8913,4.3,0.485,0.0
8914,4.7,2.5,0.0
8915,4.8,9.2,0.0
8916,3.1,39.0,0.0
8917,4.5,96.0,0.0
8919,4.5,6.9,0.0
8920,4.5,9.8,0.0
8922,4.7,6.2,0.0
8923,4.1,0.914,0.0
8924,4.4,8.2,0.0
8926,4.6,13.0,0.0
8927,3.4,48.0,4.6
8930,3.6,31.0,0.0
8931,3.7,1.3,0.0
8932,2.1,29.0,0.0
8933,2.0,17.0,0.0
8934,3.5,19.0,0.0
8935,4.3,2.6,0.0
8936,2.4,71.0,0.0
8937,4.5,2.6,0.0
8938,2.8,14.0,0.0
8940,4.5,5.1,0.0
8942,2.8,13.0,0.0
8943,3.9,2.6,0.0
8944,3.2,65.0,0.0
8945,3.1,8.7,0.0
8946,2.4,0.903,0.0
8947,4.6,25.0,0.0
8948,2.9,4.0,0.0
8949,4.0,1.7,0.0
8950,3.7,2.4,4.99
8951,2.3,8.5,0.0
8952,2.9,26.0,0.0
8953,4.6,2.0,0.0
8954,4.3,2.5,0.0
8955,5.0,18.0,0.0
8956,4.2,2.9,0.0
8957,4.6,1.3,0.0
8958,4.5,1.7,0.0
8959,4.2,2.7,0.0
8960,4.8,0.608,0.0
8961,3.5,22.0,0.0
8962,4.6,4.2,0.0
8963,3.5,41.0,0.0
8964,3.6,65.0,0.0
8966,5.0,15.0,0.0
8967,3.0,9.3,0.0
8970,2.9,8.9,0.0
8971,3.7,24.0,0.0
8972,4.6,4.0,0.0
8974,4.2,31.0,0.0
8975,3.2,9.5,0.0
8976,2.5,8.2,0.0
8977,4.4,17.0,0.0
8978,4.3,1.8,0.0
8980,4.0,30.0,0.0
8981,4.5,31.0,0.0
8982,3.4,8.5,0.0
8983,4.3,6.3,0.0
8984,4.3,10.0,0.0
8986,4.3,6.0,0.0
8989,4.0,79.0,0.0
8990,4.9,6.3,0.0
8991,3.4,2.4,0.0
8992,4.9,5.0,0.0
8993,4.3,2.0,0.99
8994,4.7,4.4,0.0
8995,4.8,8.0,0.0
8997,4.3,39.0,0.0
8998,4.0,3.5,0.0
9000,3.5,9.8,0.0
9002,5.0,15.0,0.0
9003,4.7,6.3,0.0
9005,4.2,2.2,0.0
9006,4.4,4.2,0.0
9007,4.2,16.0,0.0
9008,5.0,1.5,0.0
9010,5.0,0.5,1.49
9011,2.0,3.4,0.0
9013,3.7,13.0,0.0
9017,3.9,0.054,0.0
9018,4.5,4.8,0.0
9022,3.1,11.0,0.0
9023,4.5,6.6,0.0
9024,4.7,16.0,2.99
9026,4.4,1.6,1.0
9027,3.8,48.0,0.0
9028,4.2,4.6,0.99
9029,4.5,2.8,0.0
9031,4.5,23.0,0.0
9032,4.6,26.0,0.0
9033,4.2,2.5,0.0
9034,4.5,24.0,0.0
9035,4.2,56.0,0.0
9036,4.2,4.0,0.0
9037,4.1,2.5,0.0
9038,4.3,40.0,0.0
9039,5.0,73.0,0.99
9040,4.6,31.0,0.0
9042,4.4,45.0,0.0
9044,4.5,39.0,0.0
9045,3.6,48.0,2.99
9046,4.6,7.2,0.0
9048,4.0,14.0,0.0
9049,4.6,11.0,0.0
9050,4.5,21.0,0.0
9051,4.5,32.0,0.0
9055,4.8,16.0,0.0
9056,5.0,33.0,1.99
9057,4.4,3.4,0.99
9059,4.0,1.6,0.0
9060,3.5,42.0,0.99
9061,5.0,11.0,0.0
9062,4.0,48.0,0.0
9063,4.2,40.0,1.49
9065,3.9,20.0,2.99
9066,4.5,60.0,0.0
9067,3.6,2.6,0.0
9068,4.2,22.0,0.0
9069,3.0,3.2,0.0
9071,4.0,5.3,0.0
9072,3.4,22.0,0.0
9073,4.9,10.0,0.0
9078,4.0,3.3,0.0
9079,4.4,1.2,0.0
9080,4.1,54.0,0.0
9081,4.4,26.0,0.0
9084,4.5,6.4,0.0
9085,4.2,50.0,0.0
9086,3.9,2.5,0.0
9088,3.6,21.0,0.0
9089,5.0,7.4,0.0
9090,4.4,30.0,0.0
9091,3.6,3.9,0.0
9092,4.7,9.8,0.0
9093,4.2,4.5,0.0
9094,4.5,9.8,0.0
9095,4.7,3.2,0.0
9098,4.3,2.5,0.0
9099,4.2,2.3,0.0
9102,4.7,7.0,0.0
9103,4.4,0.562,0.0
9105,4.1,4.7,0.0
9106,4.5,4.5,0.0
9107,4.1,10.0,0.0
9108,4.0,3.0,0.0
9111,4.3,0.847,0.0
9112,4.2,2.8,0.0
9114,4.2,17.0,0.0
9116,4.1,3.4,0.0
9117,4.2,6.8,0.0
9119,5.0,29.0,0.0
9120,4.0,3.6,0.0
9122,4.5,28.0,0.0
9124,4.1,2.5,0.0
9126,4.7,23.0,0.0
9127,4.4,15.0,0.0
9128,4.9,6.1,0.0
9129,3.6,10.0,0.0
9130,4.2,2.4,0.0
9132,4.4,3.3,0.0
9134,4.5,3.8,0.0
9135,4.2,3.1,0.0
9138,4.2,2.1,0.0
9140,4.5,37.0,0.0
9141,4.4,58.0,0.0
9142,4.4,22.0,0.0
9145,3.9,63.0,0.0
9146,4.3,49.0,0.0
9147,4.4,15.0,0.0
9149,4.5,67.0,0.0
9150,4.0,45.0,0.0
9151,4.5,29.0,0.99
9152,4.0,57.0,0.0
9154,4.3,43.0,4.99
9155,2.5,12.0,0.0
9156,4.4,96.0,0.0
9157,3.8,26.0,0.0
9158,4.4,79.0,0.0
9159,4.2,98.0,0.0
9160,4.1,19.0,0.0
9161,4.2,28.0,0.0
9162,3.9,50.0,0.0
9163,4.5,39.0,0.0
9164,4.1,30.0,0.0
9165,4.4,99.0,0.99
9166,4.3,58.0,0.0
9168,3.4,92.0,0.0
9169,3.4,43.0,0.0
9170,4.4,100.0,0.99
9171,4.2,72.0,0.0
9172,4.4,37.0,0.0
9173,3.5,3.1,0.0
9174,4.1,33.0,0.0
9175,4.6,3.3,0.0
9176,1.7,5.6,0.0
9177,3.3,16.0,0.0
9178,5.0,5.4,0.0
9179,4.8,11.0,0.0
9181,4.6,31.0,0.0
9182,3.3,3.3,0.0
9184,4.2,6.1,0.0
9186,3.5,18.0,0.0
9187,3.7,16.0,0.0
9188,5.0,25.0,0.0
9192,4.1,8.8,0.0
9193,3.5,15.0,0.0
9194,5.0,2.4,0.0
9196,3.7,3.9,0.0
9197,4.0,3.9,0.0
9200,4.2,7.3,0.0
9202,4.5,1.4,0.0
9203,3.8,0.948,0.0
9204,2.5,5.0,0.0
9205,4.0,2.2,0.0
9207,4.0,2.2,0.0
9208,4.1,2.5,0.0
9211,3.4,3.1,10.99
9212,3.6,0.811,0.0
9213,3.4,4.0,0.0
9214,3.9,4.1,0.0
9215,4.6,2.8,0.0
9217,4.7,16.0,0.0
9218,5.0,4.3,0.0
9219,3.9,3.8,0.0
9220,3.9,0.27,14.99
9221,4.2,3.7,0.0
9223,3.5,3.0,0.0
9225,4.1,3.8,0.0
9226,4.2,2.7,0.0
9227,4.4,2.2,1.99
9228,4.5,28.0,0.0
9229,3.8,1.5,0.0
9230,3.4,5.5,0.0
9232,3.9,0.048,0.0
9233,4.5,7.7,0.0
9236,3.0,4.3,0.0
9238,4.1,3.8,0.0
9239,4.6,15.0,0.0
9241,3.9,5.0,0.0
9242,4.7,2.3,0.0
9243,4.5,1.6,0.0
9244,3.4,2.7,0.0
9245,5.0,8.1,0.0
9246,5.0,3.8,0.0
9247,5.0,6.3,0.0
9248,4.0,7.4,0.0
9251,4.0,5.4,0.0
9253,4.9,3.1,0.0
9254,5.0,5.5,0.0
9256,4.6,3.9,0.0
9258,4.8,3.0,0.0
9259,4.1,4.2,0.0
9260,4.1,3.8,0.0
9263,4.7,4.3,0.0
9265,5.0,4.6,0.0
9266,4.4,17.0,0.0
9267,3.3,14.0,0.0
9268,4.0,39.0,0.0
9269,3.5,13.0,0.0
9270,2.8,35.0,0.0
9272,3.6,14.0,0.0
9273,3.2,23.0,0.0
9274,3.6,15.0,0.0
9275,3.7,11.0,0.0
9276,3.3,14.0,0.0
9277,3.1,14.0,0.0
9278,4.1,17.0,0.0
9279,3.1,17.0,0.0
9280,3.5,9.8,0.0
9281,3.6,15.0,0.0
9282,5.0,4.4,0.0
9283,2.3,43.0,0.0
9286,2.9,36.0,0.0
9287,3.0,9.4,0.0
9288,2.9,29.0,0.0
9289,3.9,10.0,0.0
9290,5.0,23.0,0.0
9292,3.4,33.0,0.0
9293,5.0,20.0,0.0
9295,4.8,14.0,0.0
9297,4.2,54.0,0.0
9301,5.0,15.0,0.0
9303,4.3,2.0,0.0
9304,4.6,31.0,12.99
9307,4.4,3.7,0.0
9308,4.8,14.0,0.0
9311,4.1,4.6,0.0
9313,4.6,6.8,0.0
9315,4.6,7.5,0.0
9316,4.0,23.0,0.0
9317,2.9,1.5,0.0
9318,4.1,2.4,0.0
9323,4.2,6.5,0.0
9325,4.3,23.0,0.99
9326,4.4,5.0,0.0
9327,2.4,16.0,0.0
9328,4.2,7.4,0.0
9332,3.1,0.523,0.0
9334,3.0,18.0,2.99
9335,4.7,16.0,0.0
9336,3.4,61.0,0.0
9338,4.7,3.1,0.0
9339,4.7,12.0,0.0
9340,4.2,6.0,0.0
9341,5.0,4.0,0.0
9342,4.5,30.0,0.0
9344,3.3,51.0,0.0
9347,4.2,42.0,0.0
9348,4.2,99.0,0.0
9349,4.7,6.4,0.0
9350,4.3,22.0,0.0
9351,4.8,63.0,0.0
9352,4.2,11.0,0.0
9353,4.0,99.0,0.0
9354,4.2,21.0,0.0
9355,4.1,14.0,0.0
9356,4.6,46.0,0.0
9357,4.6,18.0,1.49
9358,3.8,61.0,0.0
9360,4.4,31.0,0.0
9362,4.0,26.0,0.0
9363,3.9,7.0,0.0
9364,3.5,3.3,0.0
9365,5.0,3.9,0.0
9366,4.6,8.7,0.0
9368,3.6,3.5,0.0
9369,4.2,6.4,0.0
9372,3.8,7.1,0.0
9374,3.4,2.3,0.0
9375,3.8,55.0,0.0
9376,4.2,41.0,0.0
9377,4.2,52.0,0.0
9378,3.7,32.0,0.0
9379,4.0,13.0,0.0
9380,4.4,44.0,0.0
9381,4.5,3.4,0.0
9382,3.7,94.0,0.0
9383,4.2,23.0,0.0
9384,3.9,48.0,0.0
9386,3.7,26.0,0.0
9387,4.2,19.0,0.0
9388,4.0,44.0,0.0
9389,3.9,33.0,0.0
9390,4.1,35.0,0.0
9391,4.3,65.0,0.0
9392,4.5,9.2,0.0
9393,4.5,23.0,0.0
9394,3.3,48.0,0.0
9395,4.4,37.0,0.0
9396,4.2,20.0,0.0
9397,4.2,4.8,0.0
9398,4.1,5.7,0.0
9399,4.1,29.0,0.0
9400,4.4,42.0,0.0
9401,4.1,48.0,0.0
9402,3.9,3.7,0.0
9403,3.9,61.0,0.0
9404,4.4,66.0,0.0
9405,3.8,82.0,0.0
9406,3.0,1.6,0.0
9407,3.4,1.8,0.0
9411,5.0,12.0,0.0
9413,4.1,14.0,0.0
9415,2.4,3.8,0.0
9416,3.9,0.784,0.0
9420,4.0,1.5,0.0
9422,3.0,7.1,0.0
9424,4.4,21.0,0.0
9425,3.4,23.0,0.0
9426,2.9,27.0,0.0
9427,5.0,19.0,0.0
9428,4.5,45.0,0.0
9429,3.7,15.0,0.0
9432,4.0,33.0,0.0
9433,3.2,2.1,0.0
9434,3.6,16.0,0.0
9435,3.2,3.3,0.0
9436,3.7,20.0,0.0
9437,4.7,5.2,0.0
9438,4.4,8.7,0.0
9441,4.3,77.0,0.0
9442,4.9,3.8,0.0
9443,2.6,6.0,0.0
9444,5.0,5.0,0.0
9445,4.1,55.0,0.0
9446,4.0,5.3,0.0
9447,4.1,37.0,0.0
9449,3.3,12.0,0.0
9450,4.2,50.0,0.0
9451,4.0,0.28,0.0
9452,4.3,31.0,0.0
9454,4.4,69.0,0.0
9455,5.0,25.0,0.0
9456,4.3,38.0,0.0
9457,4.4,26.0,0.0
9461,3.9,48.0,0.0
9463,4.0,68.0,0.0
9464,3.8,45.0,0.0
9467,3.8,44.0,0.0
9468,4.4,41.0,0.0
9469,4.3,65.0,0.0
9470,4.7,4.4,1.99
9471,3.9,46.0,0.0
9472,4.2,23.0,0.0
9473,3.8,30.0,0.0
9474,4.3,28.0,0.0
9475,3.8,47.0,0.0
9476,4.2,59.0,0.0
9477,4.5,1.6,0.0
9478,4.2,14.0,2.99
9479,3.6,43.0,0.0
9480,4.0,4.1,1.99
9482,3.5,3.8,0.0
9483,4.4,47.0,0.0
9484,3.5,24.0,0.0
9485,4.1,31.0,0.0
9486,4.8,2.7,0.0
9487,4.4,7.3,0.0
9488,4.3,59.0,0.0
9489,4.0,48.0,0.0
9490,4.2,1.3,2.9
9491,4.4,12.0,0.0
9492,3.5,5.0,0.0
9493,4.3,6.6,0.0
9495,4.7,2.8,0.0
9497,3.8,10.0,0.0
9498,5.0,30.0,0.0
9499,4.8,3.7,0.0
9500,4.9,18.0,0.0
9501,4.3,7.4,0.0
9503,5.0,1.3,0.0
9505,4.9,26.0,0.0
9506,4.9,5.0,0.0
9507,4.9,3.3,0.0
9508,4.5,3.9,0.0
9510,4.5,5.6,0.0
9511,5.0,3.0,0.0
9512,5.0,1.8,0.0
9513,3.0,5.8,0.0
9516,4.9,38.0,0.0
9517,5.0,6.2,0.0
9518,5.0,11.0,0.0
9520,4.1,62.0,0.0
9522,4.1,3.1,0.0
9523,4.3,56.0,0.0
9524,4.3,30.0,0.0
9525,4.1,1.9,0.0
9526,4.7,2.0,0.0
9528,4.9,4.3,0.0
9530,5.0,2.0,0.0
9531,5.0,2.3,0.0
9533,4.6,99.0,0.0
9534,4.2,5.1,0.0
9535,3.7,2.7,0.0
9536,5.0,64.0,0.0
9537,4.3,49.0,0.0
9538,4.0,79.0,0.0
9539,4.3,47.0,0.0
9540,4.0,25.0,0.0
9541,4.0,49.0,0.99
9542,3.1,36.0,0.0
9543,3.4,22.0,0.0
9544,4.2,7.0,0.0
9545,4.2,60.0,0.0
9546,4.1,13.0,0.0
9549,4.0,31.0,0.0
9551,3.9,60.0,0.0
9552,4.8,16.0,0.0
9553,4.1,25.0,0.0
9554,4.3,3.6,0.0
9555,4.3,3.5,0.0
9556,4.4,12.0,0.0
9558,4.4,33.0,0.0
9559,4.5,24.0,0.0
9560,4.5,4.1,0.0
9561,4.8,49.0,0.0
9563,4.5,3.2,0.0
9564,4.6,73.0,0.0
9565,4.6,22.0,0.0
9566,4.5,4.4,1.97
9571,4.7,15.0,0.0
9572,4.5,16.0,0.0
9573,4.2,6.4,0.0
9576,4.7,52.0,0.0
9577,4.1,21.0,0.0
9578,4.1,2.3,0.0
9580,4.4,15.0,0.0
9581,4.5,6.8,0.0
9582,3.8,40.0,0.0
9583,3.9,88.0,0.0
9584,3.5,59.0,0.0
9586,4.2,0.024,3.99
9587,4.6,46.0,0.0
9588,3.7,39.0,0.0
9590,3.6,14.0,0.0
9591,3.4,52.0,0.0
9592,4.0,14.0,0.99
9593,4.3,37.0,0.0
9595,4.5,24.0,0.0
9596,4.4,28.0,0.0
9598,4.1,4.4,0.0
9599,4.4,52.0,0.0
9600,4.3,51.0,0.0
9601,4.5,76.0,0.0
9602,4.5,4.4,0.0
9604,4.5,26.0,0.0
9605,4.3,67.0,0.0
9606,4.1,46.0,0.0
9607,4.6,78.0,0.0
9608,4.3,33.0,0.0
9609,4.0,26.0,0.0
9613,4.6,3.0,2.49
9614,4.6,90.0,0.0
9615,4.3,28.0,0.0
9616,4.3,60.0,0.0
9617,4.2,40.0,0.0
9618,4.5,25.0,0.0
9619,4.0,41.0,0.0
9622,3.8,13.0,0.0
9626,4.0,42.0,0.0
9627,4.5,35.0,4.49
9629,4.5,53.0,0.0
9630,4.2,31.0,0.0
9631,4.4,4.3,0.0
9633,4.0,11.0,0.0
9634,4.3,8.5,0.0
9637,4.4,43.0,0.0
9638,4.0,10.0,0.0
9639,4.7,3.4,0.0
9644,4.1,11.0,0.0
9645,4.3,1.5,0.0
9646,3.5,21.0,0.0
9647,4.7,34.0,6.99
9649,2.6,8.9,0.0
9650,4.2,19.0,0.0
9661,4.3,41.0,0.0
9667,4.4,36.0,0.0
9668,4.3,60.0,0.0
9673,4.3,54.0,0.0
9674,4.5,42.0,0.0
9676,4.6,31.0,0.0
9677,4.6,98.0,0.0
9678,4.7,69.0,1.99
9681,4.2,20.0,0.0
9682,4.5,77.0,0.0
9683,4.3,73.0,0.0
9684,4.5,33.0,0.0
9685,3.5,2.7,0.0
9686,4.3,57.0,0.0
9687,4.6,83.0,0.0
9688,4.5,73.0,0.0
9690,4.4,44.0,2.99
9694,3.4,28.0,0.0
9695,4.3,2.3,0.0
9696,3.8,0.892,0.0
9697,4.5,70.0,2.99
9701,5.0,8.8,0.0
9702,4.9,24.0,0.0
9705,5.0,0.154,0.0
9708,4.2,20.0,0.0
9709,4.3,31.0,0.0
9710,4.4,16.0,3.99
9711,2.3,12.0,0.0
9712,4.7,27.0,0.0
9716,4.4,1.5,0.0
9717,4.3,20.0,1.99
9718,4.4,39.0,0.0
9720,4.0,27.0,0.0
9721,3.6,7.2,0.0
9723,4.1,47.0,0.0
9724,4.6,31.0,0.0
9725,3.9,21.0,0.0
9726,4.4,34.0,0.0
9728,3.7,37.0,2.99
9729,3.9,5.7,0.0
9731,4.3,52.0,0.0
9732,4.1,69.0,0.0
9733,3.6,56.0,0.0
9734,3.5,53.0,0.0
9735,3.9,62.0,0.0
9736,3.9,76.0,0.0
9737,3.8,71.0,0.0
9738,4.0,72.0,0.0
9740,4.5,2.8,0.0
9741,3.6,51.0,0.0
9742,3.9,28.0,0.0
9743,4.3,40.0,0.0
9744,4.0,27.0,0.0
9746,3.7,37.0,0.0
9747,3.9,46.0,0.0
9748,4.2,50.0,0.0
9749,3.5,49.0,0.0
9750,4.0,58.0,0.0
9751,3.8,41.0,0.0
9752,4.1,73.0,0.0
9753,4.2,33.0,0.0
9754,4.1,46.0,0.0
9755,4.4,19.0,0.0
9756,3.7,32.0,0.0
9758,4.7,92.0,0.0
9759,3.8,55.0,0.0
9760,4.0,45.0,0.0
9761,4.2,47.0,0.0
9762,3.8,85.0,0.0
9763,3.9,48.0,0.0
9764,4.0,77.0,0.0
9765,3.1,30.0,0.0
9766,5.0,28.0,0.0
9767,3.5,35.0,0.0
9768,4.1,5.8,0.0
9769,4.5,39.0,0.0
9770,4.7,25.0,0.0
9771,4.1,32.0,0.0
9773,3.9,84.0,0.0
9774,4.0,60.0,0.0
9775,4.3,5.3,0.0
9776,3.1,39.0,0.0
9778,4.2,20.0,0.0
9781,3.2,0.018,0.0
9783,3.3,29.0,0.0
9785,4.7,6.6,2.99
9786,4.3,3.2,0.0
9787,4.2,0.033,0.0
9788,4.7,4.4,0.0
9789,4.3,3.4,0.0
9790,4.2,0.86,0.0
9791,4.2,1.2,0.0
9792,4.2,1.7,0.0
9793,4.1,2.8,0.0
9794,4.2,0.364,0.0
9795,4.3,2.2,0.0
9796,4.4,1.9,0.0
9797,4.3,1.7,0.0
9798,3.5,3.0,0.0
9799,4.3,0.387,0.0
9800,1.8,2.7,0.0
9801,4.2,2.0,0.0
9802,4.2,5.0,0.0
9803,4.6,0.375,0.0
9804,4.0,11.0,0.0
9805,4.3,0.626,0.0
9806,5.0,11.0,0.0
9807,3.8,2.9,0.0
9808,4.3,6.5,0.0
9809,3.0,2.0,0.0
9810,5.0,4.2,0.0
9812,4.6,6.7,0.0
9814,4.7,9.2,0.0
9815,5.0,4.7,0.0
9816,4.8,15.0,0.0
9817,3.0,0.161,0.0
9818,4.6,24.0,0.0
9819,4.6,1.7,0.0
9822,4.6,9.2,0.0
9823,4.5,13.0,0.0
9825,4.2,9.2,0.0
9827,4.7,6.3,0.0
9828,4.9,3.8,2.99
9829,4.3,4.2,0.0
9830,4.4,5.7,0.0
9831,3.6,18.0,0.0
9832,4.6,9.9,0.0
9835,3.9,5.3,0.0
9836,4.3,9.9,0.0
9837,4.8,63.0,0.0
9846,4.4,31.0,0.0
9849,4.3,35.0,0.0
9850,4.5,61.0,0.0
9855,4.5,93.0,0.0
9857,4.2,5.0,0.0
9860,4.2,8.7,0.0
9861,4.6,61.0,0.0
9863,3.9,6.1,0.0
9864,3.6,26.0,0.0
9865,4.6,37.0,0.0
9867,3.4,2.3,0.0
9868,4.2,4.4,0.0
9869,3.4,32.0,2.56
9870,3.6,0.879,0.0
9871,4.2,5.3,0.0
9872,3.5,17.0,0.0
9873,4.3,4.2,0.0
9875,3.9,3.4,0.0
9876,4.3,12.0,0.99
9877,3.6,1.8,0.0
9879,3.9,2.5,0.0
9880,4.3,3.9,0.0
9881,3.7,2.0,0.0
9883,3.8,13.0,0.0
9885,4.1,16.0,0.0
9886,4.1,22.0,0.0
9887,4.7,3.5,0.0
9890,1.9,65.0,0.0
9891,3.6,21.0,0.0
9892,3.8,21.0,0.0
9894,4.5,12.0,0.0
9895,2.7,2.0,0.0
9897,4.5,13.0,0.0
9899,5.0,9.4,0.0
9900,4.0,11.0,0.0
9904,4.4,7.5,0.0
9906,4.0,12.0,0.0
9908,3.1,0.039,0.0
9911,5.0,15.0,0.0
9922,3.7,9.7,0.0
9923,3.9,2.2,0.0
9926,3.0,42.0,0.0
9932,4.2,67.0,5.99
9933,3.0,17.0,0.0
9939,4.2,31.0,0.0
9940,3.7,4.0,0.0
9942,4.5,8.6,0.0
9943,4.6,25.0,0.0
9944,4.7,26.0,0.0
9945,4.3,6.4,0.0
9946,2.3,88.0,0.0
9947,2.8,5.8,0.0
9948,2.8,41.0,0.0
9949,3.6,2.5,0.0
9951,3.2,6.6,0.0
9952,3.5,24.0,0.0
9953,3.8,9.8,0.0
9954,3.5,32.0,0.0
9955,4.2,72.0,0.0
9957,4.5,8.1,0.0
9958,3.4,6.2,0.0
9959,3.0,8.4,0.0
9960,4.4,19.0,0.0
9961,4.0,8.5,0.0
9963,4.3,23.0,0.0
9965,4.1,20.0,0.0
9966,3.6,5.2,0.0
9967,3.7,3.9,0.0
9968,4.2,52.0,0.0
9969,3.7,1.3,0.0
9970,4.3,25.0,0.0
9973,3.3,1.0,0.0
9974,4.4,61.0,0.0
9977,4.0,54.0,0.0
9978,4.9,19.0,0.0
9979,4.0,19.0,0.0
9981,4.6,33.0,0.0
9983,3.6,64.0,0.0
9984,3.9,72.0,0.0
9985,3.9,45.0,0.0
9987,4.2,27.0,0.0
9988,4.4,69.0,0.0
9991,4.3,8.6,0.0
9998,4.3,36.0,0.0
10001,3.4,1.9,0.0
10003,3.5,12.0,0.0
10005,4.2,96.0,0.99
10006,4.2,21.0,9.99
10011,3.8,82.0,0.0
10013,4.0,69.0,0.0
10014,4.5,22.0,0.0
10015,3.8,34.0,0.0
10016,4.9,63.0,0.0
10019,3.5,14.0,0.0
10020,3.0,1.8,0.0
10021,4.5,95.0,0.0
10022,4.7,30.0,0.0
10024,3.3,16.0,0.0
10027,3.7,67.0,0.0
10028,3.9,12.0,0.0
10029,3.5,8.5,0.0
10030,4.4,48.0,0.0
10031,4.0,62.0,0.0
10032,4.0,95.0,0.0
10033,4.6,5.2,0.0
10035,4.5,23.0,0.99
10036,4.3,2.8,2.49
10038,4.3,13.0,0.0
10039,4.1,1.1,0.99
10040,4.2,4.6,0.0
10041,2.7,0.17,4.99
10042,4.2,1.1,0.0
10043,2.3,1.0,1.49
10045,4.1,11.0,0.0
10046,2.9,0.141,4.99
10047,3.3,0.16,4.99
10050,2.9,0.144,4.99
10051,3.5,0.141,4.99
10052,2.8,0.143,4.99
10054,4.3,17.0,0.0
10055,3.5,7.9,0.0
10056,4.6,0.19,0.0
10057,4.2,6.0,0.0
10058,4.2,3.5,0.0
10059,3.7,26.0,0.0
10060,4.7,93.0,0.99
10061,3.9,21.0,0.0
10062,4.3,2.3,0.0
10064,4.0,64.0,0.0
10065,4.4,8.1,0.0
10066,3.7,0.376,0.99
10067,4.3,13.0,0.0
10068,3.5,8.0,0.0
10070,4.3,42.0,0.0
10071,4.0,19.0,0.0
10072,4.5,0.017,3.99
10073,4.2,2.5,1.49
10074,4.3,3.6,0.0
10075,4.1,3.9,0.0
10076,2.5,54.0,0.0
10077,2.7,6.8,0.0
10082,1.2,27.0,0.0
10086,4.7,5.1,0.0
10087,4.9,3.4,0.0
10088,4.7,10.0,0.0
10091,4.4,3.1,0.0
10092,4.7,2.7,0.0
10093,4.0,1.7,0.0
10095,4.7,1.2,0.0
10096,4.3,19.0,0.0
10098,4.7,44.0,0.0
10100,4.4,99.0,0.0
10107,4.6,15.0,0.0
10111,4.4,4.5,0.0
10112,4.4,3.3,0.0
10113,4.4,21.0,0.0
10114,4.6,10.0,0.0
10115,3.1,36.0,0.0
10116,4.3,33.0,0.0
10117,3.7,4.3,0.0
10120,4.1,61.0,0.0
10121,4.2,14.0,0.0
10122,4.4,5.4,2.99
10123,4.1,1.3,0.0
10125,4.4,2.8,0.0
10126,3.8,47.0,0.0
10129,2.8,7.6,0.0
10130,3.1,4.6,0.0
10131,2.9,10.0,0.0
10132,4.1,4.6,0.0
10133,3.3,13.0,0.0
10134,3.5,1.2,0.0
10135,4.2,2.9,0.0
10136,2.8,10.0,0.0
10137,2.1,4.8,0.0
10138,4.4,36.0,0.0
10139,4.4,3.5,0.0
10141,4.1,50.0,0.0
10142,3.3,0.051,0.0
